25.070585,1466
25.070587,276
25.070651,54
25.074895,385
25.076148,105
25.076639,1452
25.07664,901
25.077471,118
25.079533,105
25.098375,634
25.109858,1115
25.111305,70
25.111305,296
25.111534,70
25.116253,54
25.124016,54
25.133587,54
25.134089,66
25.136112,322
25.137469,54
25.137995,70
25.139912,1466
25.139935,54
25.140221,63
25.140266,54
25.141615,377
25.145903,83
25.151257,229
25.152209,66
25.157386,66
25.157443,54
25.157842,233
25.161482,54
25.16156,1466
25.16156,1466
25.161562,1326
25.16165,54
25.162854,1466
25.16298,54
25.165053,188
25.165132,1424
25.165134,1424
25.165179,54
25.165745,1424
25.165746,1424
25.165747,1424
25.165747,1424
25.165747,1424
25.165748,1424
25.165748,1424
25.165748,1424
25.165749,1424
25.165749,1424
25.165846,54
25.168435,180
25.172879,312
25.178631,1080
25.182807,92
25.183087,84
25.183202,64
25.186547,1466
25.187717,1466
25.187768,54
25.188154,1466
25.188154,1466
25.188155,1466
25.188156,1466
25.188156,1466
25.188157,605
25.188194,54
25.194796,85
25.19998,92
25.201305,346
25.201934,254
25.202786,66
25.225119,1424
25.225438,1424
25.225438,1424
25.22544,1424
25.22544,1424
25.225441,1424
25.225442,1424
25.225442,1424
25.225443,1424
25.225494,54
25.226359,1424
25.226359,1424
25.226401,54
25.226613,906
25.226654,54
25.243803,54
25.280607,66
25.280679,54
25.281004,235
25.35767,54
25.357671,1466
25.358317,1466
25.358372,54
25.36251,1466
25.363663,1051
25.363695,54
25.36672,147
25.381211,1452
25.381211,811
25.442912,328
25.446747,1307
25.446931,495
25.447268,54
25.467723,263
25.467724,398
25.467724,54
25.467835,54
25.469086,54
25.5256,54
25.527925,54
25.592904,84
25.593085,64
25.605369,1466
25.605883,296
25.60595,54
25.779503,216
25.9315,92
26.187365,89
26.187366,75
26.193108,91
26.193545,105
26.193726,66
26.193912,66
26.194024,66
26.213945,66
26.214,54
26.214239,66
26.21424,66
26.214347,54
26.214401,54
26.214571,571
26.214845,571
26.215249,571
26.236243,54
26.236243,54
26.236243,54
26.263899,1466
26.264011,1466
26.264039,54
26.264118,296
26.266323,1466
26.266411,1466
26.266467,54
26.266752,1010
26.268558,118
26.268946,1466
26.269599,1466
26.2696,1011
26.269678,54
26.270438,118
26.272242,118
26.272452,146
26.272683,54
26.272832,146
26.273121,348
26.273334,274
26.273473,123
26.288926,634
26.288927,634
26.288996,54
26.289236,85
26.289378,85
26.291234,54
26.291363,54
26.29259,634
26.292665,54
26.292751,54
26.293009,446
26.293162,161
26.293162,93
26.293163,199
26.293163,167
26.293163,85
26.293242,54
26.294745,93
26.311091,54
26.311092,54
26.316277,54
26.333546,344
26.333745,54
26.33381,85
26.333811,93
26.333876,54
26.334889,93
26.358471,54
26.675824,1307
26.67604,495
26.68347,92
26.752886,54
26.780629,216
26.817213,1466
26.817213,296
26.817309,54
27.028557,1307
27.02864,494
27.105813,54
27.172794,1466
27.172889,296
27.172905,54
27.379015,1307
27.379115,495
27.456082,54
27.522227,1466
27.522228,296
27.522264,54
27.999543,503
28.134237,66
29.071625,74
29.078482,90
29.07917,1392
29.126334,78
29.129357,1392
29.12958,1392
29.131002,78
29.132737,1392
29.133198,1392
29.133264,202
29.175636,78
29.180457,1392
29.180543,62
29.180881,70
29.249032,1002
29.249033,61
29.249344,70
29.25007,302
29.277923,70
30.104295,240
30.148984,62
30.200273,701
30.227528,70
30.361894,92
30.362073,92
30.36224,92
30.362255,92
30.362356,91
30.362358,72
30.36251,71
30.362529,91
30.362655,71
30.482552,61
30.482552,238
30.482879,70
30.77539,91
30.775436,91
30.775494,92
30.775557,71
30.775591,71
30.775638,72
30.804926,76
30.813492,121
30.814225,66
30.849882,66
30.849965,54
30.850434,571
30.884103,54
30.885162,1454
30.885383,1454
30.88546,54
30.885732,402
30.89008,118
30.890326,146
30.890714,673
30.922166,54
30.923248,225
30.923547,128
30.923548,85
30.923548,89
30.923633,54
30.923764,85
30.959035,1320
30.959996,1291
30.960064,54
30.96014,1294
30.960321,859
30.960346,54
31.056252,1291
31.056253,370
31.056254,1289
31.056255,1294
31.056256,1294
31.056256,1294
31.056257,1294
31.056257,1294
31.056257,1294
31.056257,1294
31.056363,54
31.089409,1454
31.089409,1454
31.089411,1454
31.089412,1454
31.089412,1454
31.089412,1454
31.089413,1454
31.089413,1454
31.08948,54
31.092015,1454
31.092016,1454
31.092068,54
31.092741,1454
31.092741,1454
31.092769,54
31.095381,1454
31.095381,1454
31.095409,54
31.096866,1454
31.096867,1454
31.09691,54
31.098099,1454
31.098099,1454
31.098139,54
31.104516,1454
31.104517,1454
31.104567,54
31.112107,92
31.112201,92
31.112242,92
31.12474,1454
31.12474,1454
31.124808,54
31.124942,1454
31.125024,1277
31.125056,54
31.440853,1282
31.440941,1292
31.440971,54
31.441354,1292
31.441354,1292
31.441355,1292
31.441355,1292
31.441355,1292
31.441428,54
31.441983,1153
31.442061,54
31.448107,1282
31.448108,1292
31.448109,1292
31.448109,1292
31.44811,971
31.448111,185
31.448111,131
31.448111,126
31.448111,129
31.448193,54
31.448598,1289
31.448629,54
31.448746,305
31.449478,136
31.449493,54
31.451311,509
31.456323,72
31.460888,88
31.461403,66
31.463212,144
31.463251,54
31.487163,676
31.493773,1212
31.493831,54
31.497585,66
31.497667,54
31.497961,571
31.526726,1282
31.526726,1292
31.526795,54
31.527081,1292
31.527081,1292
31.527082,236
31.52715,54
31.527813,133
31.527825,54
31.531875,54
31.533209,1454
31.533474,1454
31.533553,54
31.533707,401
31.539199,118
31.53946,146
31.539815,597
31.540163,1289
31.540163,1260
31.540222,54
31.542439,145
31.547728,1135
31.547764,54
31.554698,1289
31.554794,1292
31.554818,54
31.555162,1292
31.555231,384
31.555245,54
31.579565,225
31.579566,128
31.579566,98
31.579651,54
31.579854,85
31.609457,1000
31.609457,128
31.609525,54
31.617766,1282
31.618493,632
31.618494,390
31.618571,54
31.645099,54
31.685777,1282
31.685973,1292
31.685974,1292
31.685976,1292
31.686028,54
31.686218,1448
31.729309,54
31.821055,90
31.823846,88
31.825158,106
31.825763,66
31.828918,104
31.829501,66
31.831307,66
31.831374,54
31.831815,571
31.832674,1289
31.832878,810
31.832917,54
31.837285,54
31.837286,1454
31.837286,1454
31.837288,270
31.837497,54
31.843924,118
31.844178,146
31.844421,561
31.844501,302
31.84461,300
31.847131,54
31.848443,234
31.848507,128
31.848538,54
31.848666,85
31.855595,124
31.863173,66
31.86327,54
31.864042,571
31.865257,299
31.86528,92
31.865344,92
31.86543,92
31.873047,89
31.883751,90
31.883934,90
31.884248,90
31.886538,54
31.900092,54
31.900092,1454
31.900093,1454
31.900094,403
31.900226,54
31.907975,118
31.908309,146
31.908587,565
31.909259,373
31.909259,1454
31.909261,1454
31.909261,1454
31.909262,1454
31.909262,1454
31.909263,1454
31.909356,54
31.913142,1454
31.913145,1454
31.913248,54
31.914356,1454
31.914357,1454
31.914358,1454
31.914359,1454
31.91436,1454
31.914374,1454
31.914375,1454
31.914375,1454
31.914376,1454
31.914376,1454
31.914376,1454
31.914377,1454
31.914377,1454
31.914377,1454
31.914378,1454
31.914477,54
31.917191,1454
31.917192,1454
31.917193,1454
31.917194,1194
31.91725,54
31.918274,1454
31.918275,76
31.918319,54
31.918408,148
31.91864,278
31.91864,1454
31.91864,76
31.918669,54
31.94354,225
31.94381,128
31.943836,54
31.94401,98
31.944047,85
31.960467,149
31.960468,85
31.960514,54
31.960959,1454
31.96096,1454
31.960961,1454
31.960961,1194
31.960962,1454
31.960963,76
31.961017,54
31.96508,149
31.965244,1454
31.96526,54
31.96656,1454
31.966561,1454
31.966632,54
31.966699,1282
31.967008,1454
31.967008,1454
31.96701,1454
31.96701,1454
31.967011,1454
31.96705,54
31.967281,1454
31.967281,1454
31.967283,1454
31.967283,1454
31.967283,1454
31.967283,1454
31.967284,1133
31.967284,1454
31.967284,76
31.967364,54
31.967426,1292
31.967427,1292
31.967443,54
31.96749,1292
31.967491,1292
31.967491,1292
31.967492,340
31.96751,54
31.96797,289
31.967988,54
31.969593,1071
31.984954,54
31.988165,294
31.988508,298
32.000536,102
32.000537,166
32.000537,878
32.000537,158
32.000537,1454
32.000539,1454
32.000539,1454
32.00054,1454
32.00054,1454
32.00054,1454
32.000554,1454
32.000554,1454
32.000555,1454
32.000555,1454
32.000555,1454
32.000555,1454
32.000556,1454
32.000556,1454
32.000557,1454
32.000557,1454
32.000557,1454
32.000557,1454
32.000558,1454
32.000558,1454
32.000558,1454
32.000558,1454
32.000559,1454
32.000559,1454
32.00056,1454
32.00056,1454
32.00056,1454
32.000561,1454
32.000715,54
32.000817,1454
32.000818,1454
32.000819,1454
32.000819,1454
32.00082,1454
32.00082,262
32.000837,54
32.007061,1454
32.007061,76
32.007097,54
32.013155,54
32.017402,1280
32.01756,1292
32.0176,54
32.018057,1292
32.018059,1292
32.018059,1454
32.018059,1130
32.01806,54
32.01809,54
32.018846,1454
32.018846,1454
32.018885,54
32.029476,1454
32.029477,1454
32.029478,1454
32.029478,1454
32.029479,1454
32.02948,1454
32.02948,1454
32.02948,1454
32.029481,1454
32.029481,1454
32.029482,1454
32.029483,1454
32.029483,1454
32.029483,1454
32.029484,1454
32.029484,1454
32.029485,1454
32.029485,1454
32.029486,1454
32.029486,1454
32.029487,1454
32.029487,1454
32.029606,54
32.030091,1454
32.030092,1454
32.030136,54
32.030806,1454
32.030807,1454
32.030848,54
32.031115,1454
32.031116,1454
32.031117,1454
32.031157,54
32.031465,472
32.031466,1454
32.031466,1454
32.031482,1454
32.031483,1454
32.031483,1454
32.031483,1454
32.031484,1454
32.031485,1454
32.0316,54
32.032388,1454
32.032389,1454
32.032449,54
32.032708,1454
32.032708,1454
32.032734,54
32.033391,707
32.033447,54
32.033667,1454
32.03419,76
32.03419,1454
32.034191,1454
32.034193,1454
32.034193,1454
32.034236,54
32.034283,54
32.036619,1454
32.036619,1454
32.03662,416
32.036659,54
32.279115,257
32.279195,569
32.31188,89
32.34085,465
32.34085,86
32.340897,54
32.46545,81
32.47248,97
32.473052,66
32.506879,66
32.506975,54
32.50726,571
32.540412,54
32.541467,1454
32.541796,1454
32.541846,54
32.542101,402
32.54628,118
32.546536,146
32.546808,428
32.580479,225
32.580479,128
32.58048,295
32.58048,163
32.580575,54
32.583078,85
32.660302,54
32.692316,92
32.692781,84
32.692939,64
32.710797,82
32.71729,122
32.7179,66
32.748726,197
32.748866,569
32.75123,805
32.756987,66
32.757057,54
32.757381,571
32.781338,89
32.784992,89
32.785034,54
32.793166,54
32.794461,1454
32.794461,1454
32.794515,54
32.794818,394
32.800393,118
32.800822,936
32.832698,590
32.835182,223
32.851117,846
32.851119,1294
32.851222,54
32.851471,1294
32.851472,1294
32.851472,1294
32.851497,54
32.85241,1294
32.852411,1294
32.852448,54
32.856248,1294
32.856249,1294
32.85625,1294
32.856251,1294
32.856251,1294
32.856251,1294
32.856252,1294
32.856252,1454
32.856253,1132
32.856253,1292
32.856254,1292
32.856254,1454
32.856254,1130
32.856255,1454
32.856255,896
32.856361,54
32.865989,89
32.873315,638
32.876757,54
32.88028,288
32.89742,1300
32.89742,148
32.897459,54
32.909175,89
32.921476,54
32.942085,1296
32.942137,54
32.942235,1017
32.943227,86
32.943258,54
33.050136,299
33.050466,242
33.050569,97
33.050682,100
33.050759,97
33.05097,587
33.059913,1136
33.083988,89
33.083989,54
33.095603,89
33.095688,54
33.105031,84
33.105148,64
33.123478,54
33.123566,54
33.123726,54
33.128467,1291
33.129983,926
33.130025,54
33.131215,1300
33.131318,1294
33.131341,54
33.13174,1454
33.131781,1134
33.131782,1454
33.131783,1454
33.131783,1454
33.131784,1454
33.131816,54
33.132679,1454
33.13268,1454
33.13272,54
33.133128,1454
33.133128,1454
33.133156,54
33.133939,485
33.13411,1157
33.134153,54
33.141156,538
33.141157,86
33.141206,54
33.158093,54
33.201442,93
33.201887,54
33.252587,1284
33.252715,1294
33.252716,1294
33.252718,1294
33.252751,54
33.25292,844
33.258935,78
33.258987,54
33.260014,54
33.295642,54
33.308332,183
33.308418,1454
33.308418,1454
33.30842,137
33.308525,407
33.326115,1291
33.326116,1294
33.326117,1294
33.326118,677
33.32619,54
33.342946,54
33.348255,89
33.348256,1289
33.348257,1294
33.348258,1294
33.348259,1454
33.348259,1130
33.34826,1454
33.34826,1454
33.348336,54
33.348447,1454
33.348448,1454
33.348503,54
33.350262,1454
33.350263,1454
33.350264,1454
33.350265,1454
33.350265,1454
33.350265,1454
33.350266,841
33.350325,54
33.361781,92
33.362077,84
33.362186,64
33.368678,603
33.370918,200
33.374135,753
33.403904,89
33.410445,89
33.410481,54
33.445788,92
33.453104,136
33.468384,1263
33.468385,1294
33.468463,54
33.468573,1294
33.469491,1294
33.469521,54
33.469848,1454
33.469874,54
33.470132,1134
33.470133,1454
33.470134,1454
33.470134,1454
33.470134,1454
33.470135,1454
33.470136,1454
33.470136,1454
33.470136,1454
33.470198,54
33.470937,1454
33.470938,1454
33.470983,54
33.471195,1454
33.47123,54
33.471593,764
33.471629,54
33.472223,1123
33.472237,54
33.472388,1298
33.472405,54
33.472963,1294
33.472964,1294
33.472988,54
33.473764,1454
33.473765,1134
33.473766,1454
33.473767,1454
33.473767,1454
33.473768,814
33.473816,54
33.474418,1454
33.474449,54
33.474555,1454
33.474574,54
33.474834,1454
33.474835,1454
33.474862,54
33.475785,1454
33.475785,1454
33.475823,54
33.476193,1454
33.476194,1454
33.476195,1454
33.476195,1454
33.476195,1454
33.476196,1454
33.476239,54
33.477157,1454
33.477157,1454
33.477188,54
33.477463,1454
33.477464,1454
33.477495,54
33.478509,1454
33.47851,1454
33.478542,54
33.478862,1454
33.478862,1454
33.478863,1454
33.478899,54
33.47897,438
33.478984,54
33.503237,1454
33.503238,1359
33.50324,1454
33.50324,1454
33.50324,1454
33.503241,1454
33.503241,1454
33.503347,54
33.504319,1454
33.50432,1454
33.504386,54
33.504603,1454
33.504634,54
33.504719,786
33.518301,341
33.518351,54
33.519379,1289
33.519738,1292
33.519787,54
33.519963,1454
33.519964,1130
33.520003,54
33.539532,1286
33.54558,1286
33.545581,1084
33.545627,54
33.577666,1289
33.577713,54
33.591725,617
33.594325,300
33.597125,1281
33.597212,54
33.59731,1292
33.597338,54
33.608068,856
33.608112,54
33.615806,1283
33.615854,54
33.616091,1286
33.616124,54
33.626558,89
33.626558,89
33.626613,54
33.627702,171
33.627732,54
33.628299,1454
33.6283,1454
33.628301,1454
33.628301,1454
33.628302,1454
33.628302,1454
33.628303,1454
33.628322,1454
33.628382,54
33.62914,1283
33.62925,939
33.629263,54
33.629648,1454
33.629649,1454
33.629649,1454
33.62965,1454
33.629706,54
33.630592,1454
33.630593,1454
33.630626,54
33.631053,1454
33.631054,1454
33.631078,54
33.632043,1454
33.632044,1454
33.632133,54
33.633832,1454
33.633833,1454
33.633835,1454
33.633851,1454
33.633894,54
33.634615,1454
33.634616,1454
33.634682,54
33.634958,1454
33.63597,1454
33.636024,54
33.636271,1454
33.637316,1454
33.637347,54
33.637633,1454
33.637634,1454
33.637669,54
33.637772,779
33.637773,1454
33.637774,76
33.637831,54
33.642576,464
33.650657,1289
33.650758,54
33.650954,1292
33.655996,1286
33.65606,54
33.657163,1286
33.677174,1314
33.677242,54
33.677403,1294
33.677404,1294
33.677442,54
33.691634,1288
33.695651,187
33.695688,54
33.722852,120
33.722911,120
33.72293,120
33.722947,120
33.746766,183
33.746872,1454
33.746872,1109
33.770922,84
33.771033,64
33.781095,89
33.792443,184
33.792533,1454
33.792533,1454
33.792561,137
33.792711,1454
33.792711,1454
33.792712,137
33.792817,1454
33.792818,1454
33.792818,137
33.792881,1454
33.792881,1454
33.792882,137
33.792973,1454
33.792973,1454
33.792973,137
33.793034,1454
33.793035,809
33.793137,1454
33.793137,655
33.811372,222
33.824508,89
33.824559,54
33.828294,54
33.834829,54
33.858788,198
33.899606,54
33.981934,645
33.99054,295
33.991981,295
33.992226,90
33.993924,301
33.994172,295
33.994837,129
33.994837,89
33.996029,294
33.996414,287
33.996513,324
33.996587,54
33.996596,292
33.996856,305
33.997794,102
33.999167,177
33.999193,54
33.999302,1206
34.000703,54
34.00208,141
34.002124,54
34.002241,159
34.002603,212
34.002603,1454
34.002605,76
34.002635,54
34.015307,89
34.0318,89
34.031801,172
34.031801,1233
34.031869,54
34.031982,149
34.031982,85
34.031982,650
34.031984,1454
34.031999,76
34.032031,54
34.033665,841
34.033665,85
34.033666,149
34.033666,85
34.033666,1454
34.033715,54
34.034492,1454
34.036017,1454
34.036017,1454
34.036019,1454
34.036019,1454
34.03602,1454
34.03602,1454
34.03602,1454
34.03602,1454
34.03604,1454
34.03604,1454
34.03604,1454
34.036041,1454
34.036041,1454
34.036042,1454
34.036042,1454
34.036043,1454
34.036043,1454
34.036043,1454
34.036044,1454
34.036044,1454
34.036045,1454
34.036045,440
34.036045,1454
34.036046,76
34.036046,1454
34.036047,1454
34.036047,1454
34.036048,1454
34.036048,1454
34.036049,1454
34.036049,1454
34.03605,1454
34.036186,54
34.036319,1454
34.036319,1454
34.03632,1454
34.036321,1091
34.036355,54
34.036412,1454
34.036429,54
34.036469,1454
34.038674,1454
34.038674,1454
34.038676,1454
34.038676,1454
34.038677,1454
34.038677,1454
34.038678,1454
34.038679,1454
34.038679,457
34.038765,54
34.038879,1454
34.039072,998
34.039096,54
34.039514,1454
34.039516,1454
34.039516,280
34.039516,1454
34.039517,76
34.039563,54
34.048427,147
34.048428,136
34.048501,54
34.04858,1269
34.04858,500
34.048625,54
34.048671,1454
34.048671,76
34.048687,54
34.04872,86
34.048729,54
34.053765,618
34.0683,266
34.06834,54
34.068579,85
34.069504,1454
34.069528,54
34.069592,1454
34.070488,1454
34.070489,1454
34.07049,1454
34.07049,1454
34.070491,1454
34.070491,1454
34.070492,1454
34.070492,1454
34.070492,1454
34.070493,1454
34.070493,1243
34.070553,54
34.072279,1454
34.072422,1454
34.072444,54
34.072953,1454
34.072954,1454
34.072954,1454
34.072954,1454
34.072955,1454
34.072955,1454
34.072955,1454
34.072956,1454
34.072956,1454
34.072956,1113
34.073022,54
34.073654,146
34.073769,537
34.0738,54
34.074059,1454
34.074323,76
34.074323,1454
34.074324,1454
34.074324,1454
34.074325,1454
34.074382,54
34.075326,1454
34.075327,1454
34.075373,54
34.076063,1454
34.076064,1454
34.076066,1454
34.076066,1454
34.076066,991
34.076067,1454
34.076067,1454
34.076068,1454
34.076069,1454
34.076069,1454
34.076069,1454
34.07607,522
34.07607,85
34.07607,1454
34.076071,76
34.076146,54
34.087382,89
34.11461,92
34.121758,1298
34.121759,1294
34.12181,54
34.1222,1057
34.1222,86
34.122246,54
34.134475,66
34.169879,653
34.190503,349
34.192002,307
34.192518,310
34.193684,92
34.193909,84
34.193995,64
34.198431,92
34.204448,89
34.22191,634
34.224704,615
34.226601,115
34.250643,97
34.257091,89
34.257142,54
34.259541,89
34.260905,360
34.260918,54
34.268405,324
34.291474,1251
34.291545,54
34.291651,1294
34.291652,1294
34.291686,54
34.291762,426
34.291763,356
34.291775,54
34.294206,54
34.303687,66
34.310018,1296
34.310019,1294
34.310091,54
34.315651,1294
34.315652,1294
34.315653,1294
34.315653,1294
34.315668,1294
34.315668,1294
34.315668,1294
34.315668,569
34.31576,54
34.362664,75
34.390147,75
34.394939,76
34.422102,76
34.444365,82
34.444599,102
34.448384,66
34.448385,1298
34.448385,920
34.448477,54
34.448538,54
34.448848,571
34.456288,91
34.456875,66
34.456878,91
34.456878,121
34.457257,121
34.457276,66
34.45752,66
34.459926,920
34.459943,66
34.477378,66
34.477379,66
34.477502,54
34.477564,54
34.477867,571
34.478297,571
34.48537,257
34.490957,118
34.491299,1021
34.497476,54
34.497477,54
34.506134,66
34.506217,54
34.506929,571
34.507108,81
34.514209,97
34.515016,1392
34.529278,209
34.529278,1466
34.529279,1466
34.52928,1011
34.529281,1466
34.529281,1466
34.529281,1010
34.529416,54
34.529478,54
34.534355,118
34.536521,118
34.536829,54
34.536976,146
34.53729,284
34.537385,141
34.551739,634
34.552118,85
34.553238,54
34.553621,1466
34.553622,1466
34.5537,54
34.553756,1001
34.554558,634
34.554611,54
34.554827,54
34.555936,451
34.557177,118
34.559393,231
34.562021,1466
34.562022,54
34.562022,1466
34.562023,1466
34.562024,1466
34.562024,1466
34.562025,1466
34.562025,1466
34.562026,1466
34.562026,1466
34.562027,1466
34.562027,1466
34.562027,1466
34.562028,1466
34.562028,1466
34.562029,1466
34.562029,1466
34.56203,1466
34.56203,78
34.562031,1466
34.562194,54
34.562298,54
34.564507,1392
34.564508,1392
34.566414,78
34.567078,288
34.567138,54
34.569642,1392
34.570288,552
34.571104,1466
34.571147,54
34.571393,1466
34.603623,84
34.603754,64
34.611475,54
34.64349,1392
34.692283,1466
34.692284,1466
34.692285,1466
34.692286,1466
34.692287,1466
34.692287,1466
34.692288,1466
34.692288,1466
34.692289,1466
34.692289,1466
34.69229,1466
34.69229,1466
34.69229,1466
34.692291,1466
34.692291,1466
34.692292,1466
34.692293,1466
34.692293,1466
34.692294,1466
34.692294,1466
34.692294,1466
34.692295,1466
34.692295,1466
34.692296,1466
34.692296,1466
34.692297,1466
34.692297,1466
34.692298,1466
34.692298,1466
34.692299,1466
34.692299,1466
34.692299,1466
34.692498,54
34.692662,1466
34.692663,1466
34.692663,1466
34.692664,1466
34.692664,1466
34.692664,1466
34.692665,1466
34.692665,54
34.692665,78
34.692666,583
34.692666,1392
34.692666,142
34.692666,88
34.692667,1466
34.692667,88
34.692667,1392
34.692668,155
34.692717,54
34.692841,54
34.692872,54
34.692925,54
34.693824,70
34.694259,93
34.694578,1392
34.694623,1392
34.694668,1392
34.694712,323
34.698848,632
34.709498,1466
34.709499,1466
34.709548,54
34.709562,1454
34.709562,1454
34.709563,206
34.710708,1466
34.710746,54
34.710794,88
34.71097,1466
34.710972,1466
34.710973,1466
34.710998,54
34.712019,1466
34.71202,1466
34.71208,54
34.712367,1466
34.712367,1466
34.71241,54
34.713367,1466
34.713368,1466
34.713409,54
34.713743,1466
34.713743,1466
34.713786,54
34.713857,1392
34.714689,65
34.715148,1466
34.715167,1466
34.715169,1466
34.715169,1466
34.7152,54
34.73967,70
34.823541,179
34.844821,1466
34.844822,1466
34.844883,54
34.846128,1466
34.846129,1466
34.846129,1466
34.84613,1466
34.84613,1466
34.84613,1466
34.84613,1466
34.846131,1466
34.846131,1466
34.846132,1466
34.846183,66
34.846219,66
34.846252,66
34.846267,66
34.846283,66
34.846314,66
34.846346,66
34.84638,66
34.846412,66
34.846442,66
34.846813,1466
34.846814,1466
34.846814,1466
34.846815,1466
34.846815,1466
34.846815,1466
34.846816,1466
34.846816,1466
34.846816,1466
34.846817,1466
34.846817,1466
34.846817,1466
34.846818,1466
34.846818,1466
34.846818,1150
34.846819,88
34.846819,1466
34.846819,1466
34.84682,1466
34.846835,1466
34.846835,1466
34.846835,838
34.846836,89
34.846836,54
34.846836,955
34.846836,471
34.846837,190
34.846837,1299
34.846837,1294
34.846838,133
34.846838,84
34.846838,838
34.846902,66
34.846965,66
34.846989,66
34.847026,66
34.847055,66
34.847074,66
34.847092,66
34.847108,66
34.847124,66
34.847155,66
34.847199,66
34.847251,66
34.847272,66
34.847305,66
34.847322,66
34.847339,66
34.84736,66
34.847385,66
34.847421,66
34.847477,66
34.847523,66
34.847574,66
34.847747,74
34.847782,54
34.847849,152
34.84785,89
34.84785,92
34.84785,89
34.847851,88
34.847851,89
34.847912,54
34.847966,89
34.847967,89
34.847967,89
34.848023,54
34.848077,955
34.84888,70
34.848939,70
34.8508,133
34.850824,66
34.852549,87
34.862354,87
34.862746,87
34.863262,87
34.863886,87
34.864309,87
34.864682,87
34.865032,87
34.8654,87
34.867411,92
34.867611,1466
34.867612,1466
34.86765,66
34.867745,54
34.941741,92
34.982463,233
34.982464,89
34.982613,54
34.983065,54
34.983066,89
34.983066,88
34.983067,89
34.983067,89
34.983067,90
34.983067,89
34.983068,90
34.9832,54
34.983698,87
34.985871,87
34.986244,87
34.986572,87
34.986927,87
34.987229,89
34.987267,87
34.987943,87
34.988472,87
34.988855,87
34.989874,87
34.990243,87
34.990512,87
34.990797,87
34.991136,87
35.135047,54
35.135809,54
35.135809,90
35.135809,89
35.13581,89
35.13581,89
35.13581,89
35.135906,54
35.136724,87
35.136992,87
35.13758,87
35.137968,87
35.138218,87
35.150303,88
35.150304,89
35.150376,54
35.151257,87
35.151531,89
35.151752,87
35.152245,87
35.152901,88
35.153538,87
35.170394,54
35.179567,88
35.180625,87
35.184642,54
35.216499,54
35.39818,89
35.399199,87
35.446216,82
35.446467,102
35.483669,54
35.541917,1176
35.577463,89
35.609025,1260
35.609027,977
35.60908,54
35.616124,1157
35.616152,54
35.69374,92
36.263783,97
36.267406,1284
36.268713,1294
36.268729,54
36.269029,1294
36.269031,1294
36.269045,54
36.269203,260
36.304925,54
36.308804,54
36.35034,525
36.389811,54
36.390934,1282
